fdc_id,protein_g,fat_g,carbs_g,energy_kcal,fiber_g,food_name,dry_mass_g,energy_density,protein_ratio,fat_ratio,carbs_ratio,protein_category
169973,3.64,0.39,8.32,42.0,4.1,"Brussels sprouts, frozen, cooked, boiled, drained, without salt",16.450000000000003,2.406876790830945,0.20859598853868191,0.022349570200573064,0.4767908309455587,Medium Protein
169974,1.53,0.15,17.34,72.0,3.3,"Burdock root, raw",22.32,3.0874785591766725,0.0656089193825043,0.0064322469982847335,0.7435677530017153,Low Protein
169975,1.28,0.1,5.8,25.0,2.5,"Cabbage, raw",9.68,2.3408239700374533,0.1198501872659176,0.009363295880149813,0.5430711610486891,Low Protein
169976,1.27,0.06,5.51,23.0,1.9,"Cabbage, cooked, boiled, drained, without salt",8.74,2.3613963039014374,0.13039014373716631,0.006160164271047227,0.5657084188911704,Low Protein
169977,1.43,0.16,7.37,31.0,2.1,"Cabbage, red, raw",11.06,2.570480928689884,0.11857379767827528,0.013266998341625208,0.611111111111111,Low Protein
169978,1.51,0.09,6.94,29.0,2.6,"Cabbage, red, cooked, boiled, drained, without salt",11.14,2.3887973640856672,0.1243822075782537,0.007413509060955518,0.57166392092257,Low Protein
169979,1.2,0.2,3.23,16.0,1.2,"Cabbage, chinese (pe-tsai), raw",5.83,2.342606149341142,0.17569546120058566,0.029282576866764276,0.47291361639824303,Medium Protein
169980,1.5,0.17,2.41,14.0,1.7,"Cabbage, chinese (pe-tsai), cooked, boiled, drained, without salt",5.78,2.0648967551622417,0.22123893805309733,0.025073746312684365,0.3554572271386431,Medium Protein
169981,0.7,0.1,4.07,17.0,1.6,"Cardoon, raw",6.470000000000001,2.2757697456492636,0.09370816599732261,0.013386880856760375,0.5448460508701473,Low Protein
169982,0.76,0.11,5.33,22.0,1.7,"Cardoon, cooked, boiled, drained, without salt",7.9,2.4719101123595504,0.0853932584269663,0.012359550561797753,0.598876404494382,Low Protein
169983,0.78,0.46,7.9,36.0,3.3,"Carrots, frozen, unprepared (Includes foods for USDA's Food Distribution Program)",12.440000000000001,2.6785714285714284,0.05803571428571428,0.03422619047619047,0.5877976190476191,Low Protein
169984,0.58,0.68,7.73,37.0,3.3,"Carrots, frozen, cooked, boiled, drained, without salt",12.29,2.7840481565086534,0.0436418359668924,0.05116629044394282,0.5816403310759971,Low Protein
169985,1.36,0.28,38.06,160.0,1.8,"Cassava, raw",41.5,3.764705882352941,0.032,0.006588235294117647,0.8955294117647059,Low Protein
169986,1.92,0.28,4.97,25.0,2.0,"Cauliflower, raw",9.17,2.4582104228121926,0.1887905604719764,0.027531956735496563,0.4886922320550639,Medium Protein
169987,0.96,0.19,5.9,27.0,1.2,"Celeriac, cooked, boiled, drained, without salt",8.25,2.918918918918919,0.10378378378378378,0.020540540540540542,0.6378378378378379,Low Protein
169988,0.69,0.17,2.97,14.0,1.6,"Celery, raw",5.43,2.177293934681182,0.10730948678071539,0.026438569206842927,0.46189735614307936,Low Protein
169989,0.83,0.16,4.0,18.0,1.6,"Celery, cooked, boiled, drained, without salt",6.59,2.3715415019762847,0.10935441370223979,0.021080368906455864,0.5270092226613966,Low Protein
169990,0.85,0.3,3.65,18.0,1.7,"Celtuce, raw",6.5,2.4,0.11333333333333333,0.04,0.48666666666666664,Low Protein
169991,1.8,0.2,3.74,19.0,1.6,"Chard, swiss, raw",7.34,2.278177458033573,0.21582733812949642,0.023980815347721823,0.4484412470023981,Medium Protein
169992,1.7,0.3,4.7,23.0,4.0,"Chicory greens, raw",10.7,1.965811965811966,0.1452991452991453,0.02564102564102564,0.4017094017094017,Low Protein
169993,1.4,0.2,17.51,72.0,1.5,"Chicory roots, raw",20.610000000000003,3.331790837575196,0.06478482184173992,0.00925497454881999,0.8102730217491901,Low Protein
169994,3.27,0.73,4.35,30.0,2.5,"Chives, raw",10.85,2.5316455696202533,0.2759493670886076,0.06160337552742616,0.36708860759493667,High Protein
169995,3.36,0.56,3.02,24.0,3.0,"Chrysanthemum, garland, raw",9.94,2.193784277879342,0.3071297989031079,0.05118829981718465,0.2760511882998172,High Protein
169996,2.97,0.41,7.1,36.0,2.8,"Collards, frozen, chopped, cooked, boiled, drained, without salt",13.280000000000001,2.5210084033613445,0.20798319327731093,0.02871148459383753,0.4971988795518207,Medium Protein
169997,2.13,0.52,3.67,23.0,2.8,"Coriander (cilantro) leaves, raw",9.120000000000001,2.2727272727272725,0.21047430830039524,0.05138339920948616,0.3626482213438735,Medium Protein
169998,3.27,1.35,18.7,86.0,2.0,"Corn, sweet, yellow, raw",25.32,3.2674772036474162,0.1242401215805471,0.05129179331306991,0.7104863221884498,Low Protein
169999,3.41,1.5,20.98,96.0,2.4,"Corn, sweet, yellow, cooked, boiled, drained, without salt",28.29,3.2775691362239674,0.11642198702628885,0.05121201775349949,0.7162854216456128,Low Protein
170000,1.1,0.1,9.34,40.0,1.7,"Onions, raw",12.239999999999998,3.0211480362537766,0.08308157099697887,0.007552870090634442,0.7054380664652569,Low Protein
170001,1.36,0.19,10.15,44.0,1.4,"Onions, cooked, boiled, drained, without salt",13.100000000000001,3.1205673758865244,0.09645390070921986,0.013475177304964538,0.7198581560283688,Low Protein
170002,8.95,0.46,83.28,349.0,9.2,"Onions, dehydrated flakes",101.89,3.391972008941588,0.08698610166196909,0.004470794051900088,0.8094081057439985,Low Protein
170003,0.85,0.09,4.02,19.0,1.2,"Onions, canned, solids and liquids",6.159999999999999,2.6536312849162016,0.1187150837988827,0.012569832402234637,0.5614525139664804,Low Protein
170004,0.95,10.8,7.86,123.0,1.7,"Onions, yellow, sauteed",21.31,5.51322277005827,0.04258180188256387,0.4840878529807262,0.3523083818915285,Low Protein
170005,1.83,0.19,7.34,32.0,2.6,"Onions, spring or scallions (includes tops and bulb), raw",11.959999999999999,2.469135802469136,0.14120370370370372,0.014660493827160495,0.5663580246913581,Low Protein
170006,0.97,0.47,5.74,27.0,1.8,"Onions, young green, tops only",8.98,2.7054108216432864,0.09719438877755511,0.047094188376753505,0.5751503006012024,Low Protein
170007,1.9,0.4,6.5,34.0,2.4,"Onions, welsh, raw",11.200000000000001,2.786885245901639,0.15573770491803277,0.03278688524590164,0.5327868852459016,Medium Protein
170008,0.8,0.08,7.55,32.0,0.9,"Onions, sweet, raw",9.33,3.0977734753146176,0.07744433688286545,0.007744433688286544,0.7308809293320425,Low Protein
170009,1.32,0.3,17.01,71.0,3.6,"Parsnips, cooked, boiled, drained, without salt",22.230000000000004,3.056392595781317,0.05682307361170899,0.012914334911752041,0.7322427894963409,Low Protein
170010,2.8,0.2,7.55,42.0,2.6,"Peas, edible-podded, raw",13.15,2.968197879858657,0.1978798586572438,0.014134275618374558,0.5335689045936396,Medium Protein
170011,3.27,0.23,7.05,42.0,2.8,"Peas, edible-podded, boiled, drained, without salt",13.350000000000001,2.9268292682926824,0.2278745644599303,0.016027874564459928,0.49128919860627174,Medium Protein
170012,2.8,0.3,7.2,42.0,3.1,"Peas, edible-podded, frozen, unprepared",13.4,2.9166666666666665,0.19444444444444442,0.020833333333333332,0.5,Medium Protein
170013,4.47,0.8,11.36,68.0,4.9,"Peas, green (includes baby and lesuer types), canned, drained solids, unprepared",21.53,3.0181979582778515,0.1984021304926764,0.03550821127385708,0.5042166000887705,Medium Protein
170014,3.09,0.27,9.25,50.0,2.0,"Peas, green, canned, seasoned, solids and liquids",14.61,3.2030749519538757,0.1979500320307495,0.01729660474055093,0.5925688661114671,Medium Protein
170016,5.22,0.4,13.62,77.0,4.5,"Peas, green, frozen, unprepared (Includes foods for USDA's Food Distribution Program)",23.74,3.112368633791431,0.21099434114793855,0.016168148746968473,0.5505254648342764,Medium Protein
170017,5.15,0.27,14.26,78.0,4.5,"Peas, green, frozen, cooked, boiled, drained, without salt",24.18,3.0976965845909454,0.20452740270055603,0.010722795869737888,0.5663224781572677,Medium Protein
170018,3.09,0.42,10.12,48.0,3.1,"Peas and carrots, frozen, cooked, boiled, drained, without salt",16.73,2.707275803722504,0.1742808798646362,0.02368866328257191,0.5707839819514946,Medium Protein
170019,3.28,0.38,8.57,51.0,2.3,"Peas and onions, canned, solids and liquids",14.530000000000001,3.283966516419832,0.21120412105602057,0.024468770122343848,0.5518351577591758,Medium Protein
170020,3.98,0.32,13.51,70.0,3.5,"Peas and onions, frozen, unprepared",21.31,3.1376064545047067,0.1783953384132676,0.014343343792021516,0.6055580457194084,Medium Protein
170021,2.54,0.2,8.63,45.0,2.2,"Peas and onions, frozen, cooked, boiled, drained, without salt",13.57,3.088538091969801,0.17433081674673986,0.013726835964310227,0.5923129718599863,Medium Protein
170022,1.08,0.21,4.45,20.0,1.6,"Peppers, sweet, green, frozen, chopped, unprepared",7.34,2.3980815347721824,0.12949640287769784,0.025179856115107913,0.5335731414868106,Low Protein
170023,0.95,0.18,3.9,18.0,0.9,"Peppers, sweet, green, frozen, chopped, boiled, drained, without salt",5.93,2.5974025974025974,0.1370851370851371,0.025974025974025976,0.5627705627705628,Low Protein
170024,0.78,11.85,4.22,116.0,1.8,"Peppers, sweet, green, sauteed",18.65,5.903307888040713,0.03969465648854962,0.6030534351145038,0.21475826972010179,Low Protein
170025,7.2,1.64,23.88,136.0,5.1,"Pigeonpeas, immature seeds, raw",37.82,3.503348789283874,0.18547140649149924,0.0422462648119526,0.615146831530139,Medium Protein
170026,2.05,0.09,17.49,77.0,2.1,"Potatoes, flesh and skin, raw",21.73,3.3875934887813464,0.09018917729872414,0.003959524857017158,0.7694676638803343,Low Protein
170027,2.14,0.08,18.07,79.0,1.3,"Potatoes, russet, flesh and skin, raw (Includes foods for USDA's Food Distribution Program)",21.59,3.4971226206285966,0.09473218238158478,0.0035413899955732625,0.7999114652501107,Low Protein
170028,1.68,0.1,15.71,69.0,2.4,"Potatoes, white, flesh and skin, raw",19.89,3.3030157970320726,0.08042125418860699,0.004786979415988511,0.7520344662517952,Low Protein
170029,1.89,0.14,15.9,70.0,1.7,"Potatoes, red, flesh and skin, raw",19.63,3.3931168201648085,0.09161415414444983,0.006786233640329618,0.7707222491517208,Low Protein
170030,2.63,0.13,21.44,95.0,2.3,"Potatoes, Russet, flesh and skin, baked",26.500000000000004,3.454545454545454,0.09563636363636362,0.004727272727272727,0.7796363636363636,Low Protein
170031,2.22,1.81,26.15,127.0,2.6,"Potatoes, roasted, salt added in processing, frozen, unprepared",32.78,3.759621077560687,0.06571936056838366,0.05358200118413262,0.7741267021906453,Low Protein
170032,2.57,0.1,12.44,58.0,2.5,"Potatoes, raw, skin",17.61,3.1166039763567976,0.13809779688339602,0.005373455131649651,0.6684578183772165,Low Protein
170033,1.96,0.1,21.55,93.0,1.5,"Potatoes, baked, flesh, without salt",25.11,3.5618536959019536,0.07506702412868632,0.0038299502106472617,0.825354270394485,Low Protein
170034,4.29,0.1,46.06,198.0,7.9,"Potatoes, baked, skin, without salt",58.35,3.336141533277169,0.07228306655433867,0.0016849199663016008,0.7760741364785173,Low Protein
170035,4.39,0.1,29.63,132.0,5.5,"Potatoes, microwaved, cooked in skin, skin, without salt",39.62,3.249630723781389,0.10807483998030527,0.002461841457410143,0.7294436238306253,Low Protein
170036,3.0,12.52,35.11,265.0,3.2,"Potatoes, hash brown, home-prepared",53.83,4.833120554441,0.05471457231442641,0.22834214845887288,0.6403428779865038,Low Protein
170037,1.96,4.2,16.94,113.0,1.5,"Potatoes, mashed, home-prepared, whole milk and margarine added",24.6,4.4140625,0.07656249999999999,0.1640625,0.66171875,Low Protein
170038,2.87,3.68,10.78,88.0,1.9,"Potatoes, scalloped, home-prepared with butter",19.229999999999997,4.34997528423134,0.14186851211072668,0.18190805734058332,0.5328719723183392,Low Protein
170039,8.22,0.54,85.51,372.0,7.1,"Potatoes, mashed, dehydrated, granules without milk, dry form",101.37,3.6338771124352838,0.08029696200058611,0.005274982905147992,0.8353033115170461,Low Protein
170040,2.05,4.96,14.36,108.0,2.2,"Potatoes, mashed, dehydrated, prepared from granules without milk, whole milk and butter added",23.569999999999997,4.395604395604396,0.08343508343508343,0.2018722018722019,0.5844525844525845,Low Protein
170041,10.9,1.1,77.7,357.0,6.6,"Potatoes, mashed, dehydrated, granules with milk, dry form",96.3,3.669064748201439,0.11202466598150052,0.01130524152106886,0.7985611510791367,Low Protein
170042,2.13,4.8,16.13,116.0,1.3,"Potatoes, mashed, dehydrated, prepared from granules with milk, water and margarine added",24.36,4.574132492113565,0.08399053627760251,0.1892744479495268,0.6360410094637223,Low Protein
170043,2.06,0.62,17.72,82.0,1.4,"Potatoes, hash brown, frozen, plain, unprepared",21.799999999999997,3.596491228070176,0.09035087719298247,0.027192982456140356,0.7771929824561404,Low Protein
170044,2.65,11.59,28.51,219.0,3.2,"Potatoes, hash brown, frozen, plain, prepared, pan fried in canola oil",45.95,4.664536741214057,0.0564430244941427,0.24685835995740146,0.6072417465388711,Low Protein
170045,1.87,6.66,18.28,135.0,2.9,"Potatoes, hash brown, frozen, with butter sauce, unprepared",29.71,4.395962227287528,0.06089221751872354,0.21686746987951808,0.5952458482578965,Low Protein
170046,2.46,8.79,24.13,178.0,3.8,"Potatoes, hash brown, frozen, with butter sauce, prepared",39.17999999999999,4.430064708810354,0.06122448979591838,0.21876555500248882,0.6005475360876058,Low Protein
170047,1.93,8.71,24.8,178.0,2.3,"Potato puffs, frozen, unprepared",37.739999999999995,4.594734124935468,0.04981930820856996,0.22483221476510074,0.6401652039235933,Low Protein
170048,2.13,9.05,27.29,192.0,2.0,"Potato puffs, frozen, oven-heated",40.47,4.629852905714975,0.0513624306727755,0.21823004581625274,0.6580660718591753,Low Protein
170049,1.98,0.13,14.52,65.0,1.4,"Potatoes, frozen, whole, cooked, boiled, drained, without salt",18.029999999999998,3.4156594850236472,0.10404624277456649,0.0068313189700472945,0.7630057803468209,Low Protein
170050,0.95,0.11,4.01,18.0,0.7,"Tomatoes, red, ripe, cooked",5.7700000000000005,2.658788774002954,0.14032496307237813,0.01624815361890694,0.5923190546528803,Low Protein
170051,0.79,0.25,3.47,16.0,1.9,"Tomatoes, red, ripe, canned, packed in tomato juice",6.41,2.1592442645074224,0.10661268556005399,0.033738191632928474,0.46828609986504727,Low Protein
170052,0.91,0.19,6.19,26.0,1.0,"Tomatoes, red, ripe, canned, stewed",8.290000000000001,2.7987082884822385,0.09795479009687835,0.02045209903121636,0.666307857911733,Low Protein
170054,1.2,0.3,5.31,24.0,1.5,"Tomato products, canned, sauce",8.309999999999999,2.577873254564984,0.1288936627282492,0.0322234156820623,0.5703544575725027,Low Protein
170055,1.45,0.13,8.43,35.0,1.5,"Tomato products, canned, sauce, with mushrooms",11.51,2.797761790567546,0.11590727418065547,0.010391686650679457,0.6738609112709832,Low Protein
170056,1.56,0.19,9.94,42.0,1.8,"Tomato products, canned, sauce, with onions",13.49,2.898550724637681,0.10766045548654245,0.013112491373360938,0.6859903381642511,Low Protein
170057,2.13,1.93,10.24,59.0,2.2,"Tomato products, canned, sauce, with herbs and cheese",16.5,3.3714285714285714,0.1217142857142857,0.11028571428571428,0.5851428571428572,Low Protein
170058,0.71,0.08,5.06,22.0,2.0,"Turnips, cooked, boiled, drained, without salt",7.85,2.4858757062146895,0.08022598870056497,0.00903954802259887,0.5717514124293785,Low Protein
170059,1.04,0.16,2.94,16.0,1.8,"Turnips, frozen, unprepared",5.9399999999999995,2.3054755043227666,0.14985590778097985,0.023054755043227668,0.4236311239193084,Low Protein
170060,1.53,0.24,4.35,23.0,2.0,"Turnips, frozen, cooked, boiled, drained, without salt",8.12,2.5219298245614037,0.16776315789473686,0.026315789473684213,0.4769736842105263,Medium Protein
170061,1.5,0.3,7.13,32.0,3.2,"Turnip greens, raw",12.129999999999999,2.4371667936024375,0.11424219345011426,0.02284843869002285,0.543031226199543,Low Protein
170062,2.99,0.38,4.85,35.0,3.1,"Turnip greens and turnips, frozen, cooked, boiled, drained, without salt",11.319999999999999,2.8409090909090913,0.24269480519480524,0.030844155844155847,0.39366883116883117,Medium Protein
170063,0.93,0.31,3.87,22.0,0.5,"Vegetable juice cocktail, canned",5.61,3.328290468986384,0.14069591527987896,0.046898638426626324,0.5854765506807866,Low Protein
170064,1.42,0.25,7.13,36.0,3.8,"Vegetables, mixed, canned, solids and liquids",12.600000000000001,2.6470588235294117,0.10441176470588234,0.018382352941176468,0.5242647058823529,Low Protein
170065,2.59,0.25,9.26,49.0,3.0,"Vegetables, mixed, canned, drained solids",15.1,3.043478260869565,0.1608695652173913,0.015527950310559004,0.5751552795031055,Medium Protein
170066,1.4,0.1,23.94,97.0,3.0,"Waterchestnuts, chinese, (matai), raw",28.44,3.294836956521739,0.04755434782608695,0.0033967391304347825,0.8131793478260869,Low Protein
170067,0.88,0.06,12.3,50.0,2.5,"Waterchestnuts, chinese, canned, solids and liquids",15.74,2.9868578255675025,0.05256869772998805,0.003584229390681003,0.7347670250896057,Low Protein
170068,2.3,0.1,1.29,11.0,0.5,"Watercress, raw",4.1899999999999995,2.1194605009633913,0.44315992292870904,0.01926782273603083,0.24855491329479773,High Protein
170069,0.4,0.2,3.0,13.0,2.9,"Waxgourd, (chinese preserving melon), raw",6.5,1.7333333333333334,0.05333333333333334,0.02666666666666667,0.4,Low Protein
170071,1.53,0.17,27.88,118.0,4.1,"Yam, raw",33.68,3.402537485582468,0.04411764705882353,0.004901960784313726,0.803921568627451,Low Protein
170072,1.49,0.14,27.48,116.0,3.9,"Yam, cooked, boiled, drained, or baked, without salt",33.01,3.4107615407233167,0.0438106439282564,0.00411643634225228,0.8079976477506616,Low Protein
170073,0.72,0.09,8.82,38.0,4.9,"Yambean (jicama), raw",14.530000000000001,2.446877012234385,0.0463618802318094,0.005795235028976175,0.5679330328396651,Low Protein
170075,21.2,3.5,64.29,311.0,26.2,"Chives, freeze-dried",115.19000000000001,2.6766503141406313,0.18245976417936136,0.030123074274894565,0.5533178414665634,Medium Protein
170076,2.0,0.7,3.2,22.0,2.9,"Dock, raw",8.8,2.2448979591836733,0.2040816326530612,0.07142857142857142,0.32653061224489793,Medium Protein
170077,1.83,0.64,2.93,20.0,2.6,"Dock, cooked, boiled, drained, without salt",8.0,2.2222222222222223,0.20333333333333334,0.07111111111111111,0.3255555555555556,Medium Protein
170079,1.4,0.06,2.14,12.0,0.8,"Beans, mung, mature seeds, sprouted, canned, drained solids",4.4,2.222222222222222,0.25925925925925924,0.01111111111111111,0.3962962962962963,High Protein
170080,0.92,0.94,4.74,27.0,2.6,"Peppers, jalapeno, canned, solids and liquids",9.2,2.647058823529412,0.09019607843137256,0.09215686274509804,0.46470588235294125,Low Protein
170081,1.1,0.1,2.63,14.0,1.4,"Radishes, white icicle, raw",5.23,2.2471910112359548,0.17656500802568217,0.016051364365971106,0.4221508828250401,Medium Protein
170082,12.3,0.5,80.7,348.0,15.7,"Shallots, freeze-dried",109.2,3.1578947368421053,0.11161524500907441,0.004537205081669692,0.7323049001814882,Low Protein
170083,0.98,0.2,20.93,89.0,2.5,"Sweet potato, canned, syrup pack, solids and liquids",24.61,3.4752049980476376,0.03826630222569309,0.007809449433814917,0.817258883248731,Low Protein
170084,1.28,0.32,25.36,108.0,3.0,"Sweet potato, canned, syrup pack, drained solids",29.96,3.488372093023256,0.041343669250646,0.0103359173126615,0.8191214470284237,Low Protein
170085,1.44,0.27,7.24,33.0,1.4,"Tomato products, canned, sauce, spanish style",10.35,2.907488986784141,0.12687224669603525,0.02378854625550661,0.6378854625550661,Low Protein
170088,0.89,3.54,32.12,164.0,2.1,"Sweet potato, cooked, candied, home-prepared",38.65,4.136191677175284,0.02244640605296343,0.08928121059268601,0.8100882723833543,Low Protein
170089,1.96,2.68,13.05,79.0,1.7,"Tomatoes, red, ripe, cooked, stewed",19.39,3.8744482589504656,0.09612555174104953,0.131436978911231,0.6400196174595391,Low Protein
170090,6.21,0.3,80.88,306.0,7.7,"Seaweed, agar, dried",95.09,3.1845145176397125,0.06462691226974711,0.0031220730565095223,0.8417108960349672,Low Protein
170091,5.92,0.39,2.42,26.0,0.4,"Seaweed, spirulina, raw",9.13,2.5666337611056265,0.5844027640671273,0.0384995064165844,0.23889437314906217,High Protein
170092,6.08,14.76,27.81,268.0,3.3,Potato pancakes,51.949999999999996,5.06137865911237,0.11482530689329558,0.27875354107648725,0.5252124645892351,Low Protein
170093,2.5,0.13,21.15,93.0,2.2,"Potatoes, baked, flesh and skin, without salt",25.979999999999997,3.4469977761304675,0.0926612305411416,0.004818383988139364,0.7839140103780579,Low Protein
170094,2.44,0.1,24.24,105.0,2.3,"Potatoes, microwaved, cooked in skin, flesh and skin, without salt",29.08,3.4906914893617023,0.08111702127659574,0.0033244680851063834,0.8058510638297872,Low Protein
170096,0.98,0.26,2.98,15.0,0.7,"Tomatoes, yellow, raw",4.92,2.5337837837837838,0.16554054054054054,0.04391891891891892,0.5033783783783784,Medium Protein
170097,1.56,0.22,14.39,56.0,2.1,"Mushrooms, shiitake, cooked, with salt",18.270000000000003,2.906071613907628,0.0809548521017125,0.011416709911779966,0.7467566165023352,Low Protein
170098,1.87,0.21,4.51,22.0,2.5,"Okra, cooked, boiled, drained, with salt",9.09,2.180376610505451,0.18533201189296333,0.02081268582755203,0.44697720515361744,Medium Protein
170099,1.63,0.24,6.41,29.0,2.1,"Okra, frozen, cooked, boiled, drained, with salt",10.379999999999999,2.5483304042179262,0.14323374340949033,0.0210896309314587,0.5632688927943762,Low Protein
170100,1.36,0.19,9.56,42.0,1.4,"Onions, cooked, boiled, drained, with salt",12.510000000000002,3.10880829015544,0.10066617320503331,0.014063656550703182,0.7076239822353811,Low Protein
170101,0.77,0.1,6.0,26.0,1.7,"Onions, frozen, chopped, cooked, boiled, drained, with salt",8.57,2.716823406478579,0.08045977011494253,0.01044932079414838,0.6269592476489028,Low Protein
170102,5.36,0.22,15.63,84.0,5.5,"Peas, green, cooked, boiled, drained, with salt",26.71,3.0313966077228436,0.1934319740166005,0.007939372067845544,0.5640562973655721,Medium Protein
170103,3.19,0.3,9.75,53.0,3.3,"Peas, green, canned, no salt added, solids and liquids",16.54,3.0216647662485747,0.18187001140250855,0.01710376282782212,0.5558722919042189,Medium Protein
170104,4.42,0.35,12.58,69.0,4.1,"Peas, green, canned, no salt added, drained solids",21.450000000000003,3.0734966592427613,0.19688195991091312,0.015590200445434296,0.5603563474387527,Medium Protein
170105,5.15,0.27,14.26,78.0,4.5,"Peas, green, frozen, cooked, boiled, drained, with salt",24.18,3.0976965845909454,0.20452740270055603,0.010722795869737888,0.5663224781572677,Medium Protein
170106,1.87,0.44,8.81,40.0,1.5,"Peppers, hot chili, red, raw",12.620000000000001,2.936857562408223,0.13729809104258442,0.032305433186490456,0.6468428781204112,Low Protein
170107,0.9,0.1,5.1,21.0,1.3,"Peppers, hot chili, red, canned, excluding seeds, solids and liquids",7.3999999999999995,2.5000000000000004,0.10714285714285716,0.011904761904761908,0.6071428571428572,Low Protein
170108,0.99,0.3,6.03,26.0,2.1,"Peppers, sweet, red, raw",9.42,2.495201535508637,0.09500959692898273,0.02879078694817658,0.5786948176583494,Low Protein
170109,0.92,0.2,6.11,26.0,1.2,"Peppers, sweet, green, cooked, boiled, drained, with salt",8.43,2.7571580063626726,0.0975609756097561,0.021208907741251327,0.6479321314952281,Low Protein
170110,0.92,0.2,6.7,28.0,1.2,"Peppers, sweet, red, cooked, boiled, drained, without salt",9.02,2.7944111776447107,0.09181636726546907,0.019960079840319365,0.6686626746506986,Low Protein
170111,2.5,0.13,21.15,93.0,2.2,"Potatoes, baked, flesh and skin, with salt",25.979999999999997,3.4469977761304675,0.0926612305411416,0.004818383988139364,0.7839140103780579,Low Protein
170112,1.96,0.1,21.55,93.0,1.5,"Potatoes, baked, flesh, with salt",25.11,3.5618536959019536,0.07506702412868632,0.0038299502106472617,0.825354270394485,Low Protein
170113,4.29,0.1,46.06,198.0,7.9,"Potatoes, baked, skin only, with salt",58.35,3.336141533277169,0.07228306655433867,0.0016849199663016008,0.7760741364785173,Low Protein
170114,1.87,0.1,20.13,87.0,2.0,"Potatoes, boiled, cooked in skin, flesh, with salt",24.099999999999998,3.466135458167331,0.07450199203187252,0.003984063745019921,0.80199203187251,Low Protein
170115,4.39,0.1,29.63,132.0,5.5,"Potatoes, microwaved, cooked, in skin, skin with salt",39.62,3.249630723781389,0.10807483998030527,0.002461841457410143,0.7294436238306253,Low Protein
170116,1.98,0.13,13.93,63.0,1.4,"Potatoes, frozen, whole, cooked, boiled, drained, with salt",17.439999999999998,3.4164859002169203,0.10737527114967463,0.007049891540130153,0.7554229934924079,Low Protein
170117,3.44,8.2,34.03,218.0,3.2,"Potatoes, frozen, french fried, par fried, cottage-cut, prepared, heated in oven, with salt",48.870000000000005,4.37136555043112,0.06897934630038098,0.16442751152997792,0.6823741728494084,Low Protein
170118,2.66,5.22,28.71,168.0,2.6,"Potatoes, french fried, all types, salt not added in processing, frozen, oven-heated",39.190000000000005,4.180144314506095,0.06618561831301319,0.12988305548643939,0.7143568051754167,Low Protein
170119,1.09,0.08,3.18,15.0,0.9,"Pumpkin, flowers, cooked, boiled, drained, with salt",5.250000000000001,2.3999999999999995,0.1744,0.012799999999999999,0.5087999999999999,Medium Protein
170120,2.72,0.22,3.39,21.0,2.7,"Pumpkin leaves, cooked, boiled, drained, with salt",9.030000000000001,2.093718843469591,0.2711864406779661,0.02193419740777667,0.33798604187437686,High Protein
170122,0.67,0.24,3.43,17.0,1.6,"Radishes, oriental, cooked, boiled, drained, with salt",5.9399999999999995,2.44956772334294,0.09654178674351586,0.0345821325648415,0.49423631123919315,Low Protein
170123,2.11,0.37,2.92,19.0,2.2,"Spinach, canned, no salt added, solids and liquids",7.6000000000000005,2.209302325581395,0.24534883720930228,0.04302325581395348,0.33953488372093016,Medium Protein
170124,4.01,0.87,4.8,34.0,3.7,"Spinach, frozen, chopped or leaf, cooked, boiled, drained, with salt",13.379999999999999,2.3643949930458974,0.27885952712100137,0.06050069541029208,0.3337969401947149,High Protein
170125,0.91,0.31,4.31,20.0,1.4,"Squash, summer, all varieties, cooked, boiled, drained, with salt",6.93,2.5220680958385877,0.11475409836065574,0.03909205548549811,0.5435056746532156,Low Protein
170126,1.04,0.39,3.79,19.0,1.1,"Squash, summer, crookneck and straightneck, cooked, boiled, drained, with salt",6.32,2.5956284153005464,0.14207650273224043,0.05327868852459016,0.51775956284153,Low Protein
170127,0.89,0.35,8.85,37.0,2.8,"Squash, winter, all varieties, cooked, baked, with salt",12.89,2.663786897048236,0.06407487401007919,0.025197984161267097,0.6371490280777538,Low Protein
170128,1.12,0.14,14.58,56.0,4.4,"Squash, winter, acorn, cooked, baked, with salt",20.240000000000002,2.63653483992467,0.05273069679849341,0.006591337099811676,0.6864406779661016,Low Protein
170129,0.67,0.08,8.79,34.0,2.6,"Squash, winter, acorn, cooked, boiled, mashed, with salt",12.139999999999999,2.5875190258751903,0.050989345509893466,0.006088280060882801,0.6689497716894978,Low Protein
170130,0.9,0.09,10.49,40.0,3.2,"Squash, winter, butternut, cooked, baked, with salt",14.68,2.5510204081632653,0.05739795918367347,0.005739795918367347,0.6690051020408163,Low Protein
170131,4.31,0.89,19.95,93.0,4.1,"Succotash, (corn and limas), frozen, cooked, boiled, drained, with salt",29.25,3.074380165289256,0.1424793388429752,0.029421487603305787,0.6595041322314049,Low Protein
170132,2.08,0.24,3.7,20.0,1.9,"Water convolvulus, cooked, boiled, drained, with salt",7.92,2.242152466367713,0.23318385650224216,0.026905829596412554,0.41479820627802694,Medium Protein
170133,2.18,0.34,7.38,35.0,1.9,"Sweet potato leaves, cooked, steamed, with salt",11.8,2.734375,0.1703125,0.0265625,0.5765625,Medium Protein
170134,2.01,0.15,20.71,90.0,3.3,"Sweet potato, cooked, baked in skin, flesh, with salt",26.17,3.312476996687523,0.07397865292602133,0.005520794994479205,0.7622377622377622,Low Protein
